-5.000000000000000000e+00,1.740783956043425817e+01
-4.285714285714285587e+00,1.910183066233910765e+01
-3.571428571428571175e+00,1.861261844972052870e+01
-2.857142857142857206e+00,1.379899318404039121e+01
-2.142857142857142794e+00,1.141207162397568453e+01
-1.428571428571428381e+00,1.038148658584338158e+01
-7.142857142857144126e-01,1.215555928403181341e+01
0.000000000000000000e+00,1.188383557286129033e+01
7.142857142857144126e-01,-1.866511923107402104e+00
1.428571428571428825e+00,-8.244194705805536927e+00
2.142857142857143238e+00,-3.468896720523277466e+00
2.857142857142857650e+00,-7.080119007370997863e+00
3.571428571428571175e+00,-6.440259411026654668e+00
4.285714285714286476e+00,-1.160143071909627999e+01
5.000000000000000000e+00,-2.108166515505020655e+01
